日期,价格1,价格2
2015-07-10,2560.00 ,2490.00 
2015-07-11,2560.00 ,2490.00 
2015-07-12,2590.00 ,2490.00 
2015-07-13,2590.00 ,2490.00 
2015-07-14,2590.00 ,2490.00 
2015-07-15,2590.00 ,2490.00 
2015-07-16,2590.00 ,2500.00 
2015-07-17,2590.00 ,2500.00 
2015-07-18,2590.00 ,2500.00 
2015-07-19,2590.00 ,2500.00 
2015-07-20,2590.00 ,2520.00 
2015-07-21,2590.00 ,2520.00 
2015-07-22,2570.00 ,2520.00 
2015-07-23,2570.00 ,2520.00 
2015-07-24,2570.00 ,2500.00 
2015-07-25,2570.00 ,2500.00 
2015-07-26,2570.00 ,2500.00 
2015-07-27,2540.00 ,2500.00 
2015-07-28,2540.00 ,2480.00 
2015-07-29,2540.00 ,2480.00 
2015-07-30,2540.00 ,2480.00 
2015-07-31,2540.00 ,2480.00 
2015-08-01,2540.00 ,2480.00 
2015-08-02,2540.00 ,2480.00 
2015-08-03,2540.00 ,2480.00 
2015-08-04,2540.00 ,2470.00 
2015-08-05,2540.00 ,2470.00 
2015-08-06,2540.00 ,2435.00 
2015-08-07,2540.00 ,2435.00 
2015-08-08,2540.00 ,2435.00 
2015-08-09,2540.00 ,2435.00 
2015-08-10,2540.00 ,2455.00 
2015-08-11,2500.00 ,2455.00 
2015-08-12,2500.00 ,2445.00 
2015-08-13,2460.00 ,2395.00 
2015-08-14,2460.00 ,2375.00 
2015-08-15,2460.00 ,2385.00 
2015-08-16,2460.00 ,2405.00 
2015-08-17,2490.00 ,2425.00 
2015-08-18,2490.00 ,2475.00 
2015-08-19,2490.00 ,2475.00 
2015-08-20,2490.00 ,2475.00 
2015-08-21,2540.00 ,2475.00 
2015-08-22,2540.00 ,2475.00 
2015-08-23,2540.00 ,2455.00 
2015-08-24,2540.00 ,2455.00 
2015-08-25,2540.00 ,2455.00 
2015-08-26,2520.00 ,2425.00 
2015-08-27,2520.00 ,2445.00 
2015-08-28,2520.00 ,2465.00 
2015-08-29,2520.00 ,2465.00 
2015-08-30,2520.00 ,2465.00 
2015-08-31,2520.00 ,2465.00 
2015-09-01,2520.00 ,2465.00 
2015-09-02,2520.00 ,2495.00 
2015-09-03,2520.00 ,2495.00 
2015-09-04,2520.00 ,2495.00 
2015-09-05,2540.00 ,2475.00 
2015-09-06,2540.00 ,2475.00 
2015-09-07,2540.00 ,2475.00 
2015-09-08,2540.00 ,2445.00 
2015-09-09,2540.00 ,2445.00 
2015-09-10,2540.00 ,2445.00 
2015-09-11,2540.00 ,2445.00 
2015-09-12,2490.00 ,2445.00 
2015-09-13,2490.00 ,2475.00 
2015-09-14,2490.00 ,2475.00 
2015-09-15,2490.00 ,2475.00 
2015-09-16,2490.00 ,2475.00 
2015-09-17,2510.00 ,2475.00 
2015-09-18,2510.00 ,2475.00 
2015-09-19,2510.00 ,2475.00 
2015-09-20,2510.00 ,2475.00 
2015-09-21,2510.00 ,2475.00 
2015-09-22,2510.00 ,2475.00 
2015-09-23,2510.00 ,2475.00 
2015-09-24,2510.00 ,2475.00 
2015-09-25,2510.00 ,2455.00 
2015-09-26,2500.00 ,2435.00 
2015-09-27,2500.00 ,2435.00 
2015-09-28,2500.00 ,2435.00 
2015-09-29,2500.00 ,2465.00 
2015-09-30,2500.00 ,2465.00 
2015-10-01,2500.00 ,2475.00 
2015-10-02,2500.00 ,2505.00 
2015-10-03,2520.00 ,2505.00 
2015-10-04,2520.00 ,2505.00 
2015-10-05,2550.00 ,2455.00 
2015-10-06,2550.00 ,2455.00 
2015-10-07,2550.00 ,2455.00 
2015-10-08,2550.00 ,2455.00 
2015-10-09,2550.00 ,2455.00 
2015-10-10,2550.00 ,2455.00 
2015-10-11,2550.00 ,2455.00 
2015-10-12,2550.00 ,2455.00 
2015-10-13,2550.00 ,2455.00 
2015-10-14,2600.00 ,2505.00 
2015-10-15,2600.00 ,2525.00 
2015-10-16,2600.00 ,2525.00 
2015-10-17,2600.00 ,2525.00 
2015-10-18,2600.00 ,2525.00 
2015-10-19,2600.00 ,2550.00 
2015-10-20,2600.00 ,2550.00 
2015-10-21,2600.00 ,2570.00 
2015-10-22,2600.00 ,2570.00 
2015-10-23,2600.00 ,2570.00 
2015-10-24,2600.00 ,2570.00 
2015-10-25,2600.00 ,2570.00 
2015-10-26,2620.00 ,2570.00 
2015-10-27,2620.00 ,2570.00 
2015-10-28,2670.00 ,2570.00 
2015-10-29,2670.00 ,2560.00 
2015-10-30,2670.00 ,2590.00 
2015-10-31,2670.00 ,2590.00 
2015-11-01,2670.00 ,2590.00 
2015-11-02,2670.00 ,2590.00 
2015-11-03,2670.00 ,2590.00 
2015-11-04,2700.00 ,2590.00 
2015-11-05,2700.00 ,2590.00 
2015-11-06,2700.00 ,2590.00 
2015-11-07,2700.00 ,2590.00 
2015-11-08,2700.00 ,2580.00 
2015-11-09,2670.00 ,2580.00 
2015-11-10,2670.00 ,2560.00 
2015-11-11,2640.00 ,2560.00 
2015-11-12,2640.00 ,2560.00 
2015-11-13,2590.00 ,2505.00 
2015-11-14,2570.00 ,2505.00 
2015-11-15,2540.00 ,2505.00 
2015-11-16,2540.00 ,2535.00 
2015-11-17,2540.00 ,2535.00 
2015-11-18,2560.00 ,2575.00 
2015-11-19,2560.00 ,2555.00 
2015-11-20,2590.00 ,2555.00 
2015-11-21,2590.00 ,2555.00 
2015-11-22,2590.00 ,2555.00 
2015-11-23,2590.00 ,2555.00 
2015-11-24,2590.00 ,2555.00 
2015-11-25,2540.00 ,2535.00 
2015-11-26,2520.00 ,2535.00 
2015-11-27,2480.00 ,2535.00 
2015-11-28,2480.00 ,2585.00 
2015-11-29,2480.00 ,2585.00 
2015-11-30,2480.00 ,2585.00 
2015-12-01,2530.00 ,2585.00 
2015-12-02,2530.00 ,2585.00 
2015-12-03,2530.00 ,2585.00 
2015-12-04,2590.00 ,2585.00 
2015-12-05,2620.00 ,2585.00 
2015-12-06,2620.00 ,2625.00 
2015-12-07,2620.00 ,2645.00 
2015-12-08,2620.00 ,2645.00 
2015-12-09,2620.00 ,2645.00 
2015-12-10,2620.00 ,2645.00 
2015-12-11,2590.00 ,2645.00 
2015-12-12,2590.00 ,2565.00 
2015-12-13,2590.00 ,2535.00 
2015-12-14,2590.00 ,2535.00 
2015-12-15,2590.00 ,2535.00 
2015-12-16,2590.00 ,2535.00 
2015-12-17,2590.00 ,2535.00 
2015-12-18,2590.00 ,2535.00 
2015-12-19,2610.00 ,2535.00 
2015-12-20,2690.00 ,2535.00 
2015-12-21,2690.00 ,2535.00 
2015-12-22,2690.00 ,2535.00 
2015-12-23,2690.00 ,2535.00 
2015-12-24,2660.00 ,2535.00 
2015-12-25,2660.00 ,2535.00 
2015-12-26,2660.00 ,2535.00 
2015-12-27,2620.00 ,2505.00 
2015-12-28,2590.00 ,2505.00 
2015-12-29,2590.00 ,2485.00 
2015-12-30,2590.00 ,2485.00 
2015-12-31,2590.00 ,2485.00 
2016-01-01,2590.00 ,2485.00 
2016-01-02,2590.00 ,2485.00 
2016-01-03,2590.00 ,2485.00 
2016-01-04,2590.00 ,2515.00 
2016-01-05,2590.00 ,2515.00 
2016-01-06,2590.00 ,2515.00 
2016-01-07,2590.00 ,2535.00 
2016-01-08,2590.00 ,2505.00 
2016-01-09,2590.00 ,2505.00 
2016-01-10,2590.00 ,2505.00 
2016-01-11,2640.00 ,2535.00 
2016-01-12,2640.00 ,2535.00 
2016-01-13,2620.00 ,2505.00 
2016-01-14,2610.00 ,2535.00 
2016-01-15,2590.00 ,2535.00 
2016-01-16,2590.00 ,2535.00 
2016-01-17,2590.00 ,2535.00 
2016-01-18,2590.00 ,2535.00 
2016-01-19,2590.00 ,2535.00 
2016-01-20,2590.00 ,2565.00 
2016-01-21,2600.00 ,2565.00 
2016-01-22,2650.00 ,2565.00 
2016-01-23,2650.00 ,2595.00 
2016-01-24,2650.00 ,2615.00 
2016-01-25,2630.00 ,2615.00 
2016-01-26,2630.00 ,2615.00 
2016-01-27,2610.00 ,2615.00 
2016-01-28,2610.00 ,2615.00 
2016-01-29,2610.00 ,2615.00 
2016-01-30,2610.00 ,2615.00 
2016-01-31,2610.00 ,2615.00 
2016-02-01,2610.00 ,2585.00 
2016-02-02,2590.00 ,2595.00 
2016-02-03,2590.00 ,2595.00 
2016-02-04,2590.00 ,2595.00 
2016-02-05,2590.00 ,2595.00 
2016-02-06,2590.00 ,2595.00 
2016-02-07,2590.00 ,2595.00 
2016-02-08,2590.00 ,2595.00 
2016-02-09,2590.00 ,2595.00 
2016-02-10,2590.00 ,2595.00 
2016-02-11,2590.00 ,2605.00 
2016-02-12,2590.00 ,2605.00 
2016-02-13,2590.00 ,2605.00 
2016-02-14,2590.00 ,2605.00 
2016-02-15,2590.00 ,2605.00 
2016-02-16,2590.00 ,2605.00 
2016-02-17,2590.00 ,2605.00 
2016-02-18,2590.00 ,2605.00 
2016-02-19,2590.00 ,2605.00 
2016-02-20,2590.00 ,2605.00 
2016-02-21,2590.00 ,2635.00 
2016-02-22,2590.00 ,2635.00 
2016-02-23,2590.00 ,2635.00 
2016-02-24,2590.00 ,2655.00 
2016-02-25,2600.00 ,2655.00 
2016-02-26,2600.00 ,2655.00 
2016-02-27,2600.00 ,2655.00 
2016-02-28,2600.00 ,2655.00 
2016-02-29,2600.00 ,2655.00 
2016-03-01,2600.00 ,2655.00 
2016-03-02,2600.00 ,2655.00 
2016-03-03,2600.00 ,2655.00 
2016-03-04,2600.00 ,2655.00 
2016-03-05,2600.00 ,2655.00 
2016-03-06,2600.00 ,2655.00 
2016-03-07,2600.00 ,2655.00 
2016-03-08,2600.00 ,2545.00 
2016-03-09,2580.00 ,2455.00 
2016-03-10,2580.00 ,2455.00 
2016-03-11,2580.00 ,2455.00 
2016-03-12,2580.00 ,2455.00 
2016-03-13,2550.00 ,2395.00 
2016-03-14,2550.00 ,2395.00 
2016-03-15,2550.00 ,2395.00 
2016-03-16,2550.00 ,2395.00 
2016-03-17,2550.00 ,2395.00 
2016-03-18,2550.00 ,2395.00 
2016-03-19,2550.00 ,2395.00 
2016-03-20,2550.00 ,2395.00 
2016-03-21,2550.00 ,2395.00 
2016-03-22,2530.00 ,2395.00 
2016-03-23,2530.00 ,2535.00 
2016-03-24,2530.00 ,2535.00 
2016-03-25,2520.00 ,2535.00 
2016-03-26,2520.00 ,2535.00 
2016-03-27,2490.00 ,2480.00 
2016-03-28,2490.00 ,2425.00 
2016-03-29,2490.00 ,2400.00 
2016-03-30,2490.00 ,2330.00 
2016-03-31,2490.00 ,2330.00 
2016-04-01,2490.00 ,2350.00 
2016-04-02,2490.00 ,2380.00 
2016-04-03,2490.00 ,2380.00 
2016-04-04,2490.00 ,2385.00 
2016-04-05,2490.00 ,2385.00 
2016-04-06,2490.00 ,2385.00 
2016-04-07,2490.00 ,2405.00 
2016-04-08,2490.00 ,2415.00 
2016-04-09,2510.00 ,2440.00 
2016-04-10,2510.00 ,2440.00 
2016-04-11,2460.00 ,2430.00 
2016-04-12,2460.00 ,2400.00 
2016-04-13,2460.00 ,2400.00 
2016-04-14,2430.00 ,2400.00 
2016-04-15,2430.00 ,2400.00 
2016-04-16,2400.00 ,2400.00 
2016-04-17,2400.00 ,2360.00 
2016-04-18,2350.00 ,2340.00 
2016-04-19,2350.00 ,2290.00 
2016-04-20,2300.00 ,2250.00 
2016-04-21,2220.00 ,3100.00 
2016-04-22,2170.00 ,2180.00 
2016-04-23,2120.00 ,2160.00 
2016-04-24,2120.00 ,2160.00 
2016-04-25,2120.00 ,2160.00 
2016-04-26,2140.00 ,2160.00 
2016-04-27,2140.00 ,2180.00 
2016-04-28,2150.00 ,2210.00 
2016-04-29,2150.00 ,2210.00 
2016-04-30,2150.00 ,2210.00 
2016-05-01,2200.00 ,2250.00 
2016-05-02,2200.00 ,2250.00 
2016-05-03,2260.00 ,2250.00 
2016-05-04,2260.00 ,2250.00 
2016-05-05,2260.00 ,2250.00 
2016-05-06,2260.00 ,2250.00 
2016-05-07,2260.00 ,2250.00 
2016-05-08,2260.00 ,2260.00 
2016-05-09,2260.00 ,2260.00 
2016-05-10,2260.00 ,2260.00 
2016-05-11,2360.00 ,2340.00 
2016-05-12,2410.00 ,2360.00 
2016-05-13,2410.00 ,2360.00 
2016-05-14,2410.00 ,2360.00 
2016-05-15,2410.00 ,2400.00 
2016-05-16,2460.00 ,2400.00 
2016-05-17,2490.00 ,2400.00 
2016-05-18,2490.00 ,2400.00 
2016-05-19,2480.00 ,2400.00 
2016-05-20,2480.00 ,2410.00 
2016-05-21,2480.00 ,2410.00 
2016-05-22,2480.00 ,2410.00 
2016-05-23,2480.00 ,2430.00 
2016-05-24,2480.00 ,2430.00 
2016-05-25,2480.00 ,2420.00 
2016-05-26,2480.00 ,2420.00 
2016-05-27,2480.00 ,2410.00 
2016-05-28,2460.00 ,2380.00 
2016-05-29,2460.00 ,2380.00 
2016-05-30,2470.00 ,2430.00 
2016-05-31,2470.00 ,2430.00 
2016-06-01,2480.00 ,2430.00 
2016-06-02,2480.00 ,2430.00 
2016-06-03,2530.00 ,2430.00 
2016-06-04,2530.00 ,2410.00 
2016-06-05,2530.00 ,2420.00 
2016-06-06,2530.00 ,2420.00 
2016-06-07,2530.00 ,2420.00 
2016-06-08,2530.00 ,2420.00 
2016-06-09,2510.00 ,2420.00 
2016-06-10,2510.00 ,2400.00 
2016-06-11,2510.00 ,2400.00 
2016-06-12,2500.00 ,2400.00 
2016-06-13,2500.00 ,2400.00 
2016-06-14,2500.00 ,2420.00 
2016-06-15,2500.00 ,2420.00 
2016-06-16,2530.00 ,2420.00 
2016-06-17,2540.00 ,2430.00 
2016-06-18,2540.00 ,2440.00 
2016-06-19,2540.00 ,2440.00 
2016-06-20,2540.00 ,2440.00 
2016-06-21,2540.00 ,2440.00 
2016-06-22,2540.00 ,2460.00 
2016-06-23,2540.00 ,2460.00 
2016-06-24,2540.00 ,2480.00 
2016-06-25,2540.00 ,2510.00 
2016-06-26,2550.00 ,2510.00 
2016-06-27,2550.00 ,2510.00 
2016-06-28,2600.00 ,2560.00 
2016-06-29,2600.00 ,2560.00 
2016-06-30,2600.00 ,2560.00 
2016-07-01,2600.00 ,2560.00 
2016-07-02,2600.00 ,2560.00 
2016-07-03,2600.00 ,2530.00 
2016-07-04,2600.00 ,2530.00 
2016-07-05,2600.00 ,2560.00 
2016-07-06,2600.00 ,2560.00 
2016-07-07,2600.00 ,2560.00 
2016-07-08,2600.00 ,2540.00 
2016-07-09,2600.00 ,2540.00 
2016-07-10,2600.00 ,2510.00 
2016-07-11,2600.00 ,2510.00 
2016-07-12,2600.00 ,2510.00 
2016-07-13,2620.00 ,2570.00 
2016-07-14,2620.00 ,2580.00 
2016-07-15,2620.00 ,2580.00 
2016-07-16,2620.00 ,2580.00 
2016-07-17,2620.00 ,2580.00 
2016-07-18,2630.00 ,2580.00 
2016-07-19,2630.00 ,2580.00 
2016-07-20,2630.00 ,2580.00 
2016-07-21,2630.00 ,2580.00 
2016-07-22,2630.00 ,2580.00 
2016-07-23,2630.00 ,2580.00 
2016-07-24,2630.00 ,2580.00 
2016-07-25,2650.00 ,2580.00 
2016-07-26,2650.00 ,2580.00 
2016-07-27,2650.00 ,2580.00 
2016-07-28,2650.00 ,2580.00 
2016-07-29,2680.00 ,2580.00 
2016-07-30,2680.00 ,2580.00 
2016-07-31,2680.00 ,2580.00 
2016-08-01,2680.00 ,2580.00 
2016-08-02,2680.00 ,2580.00 
2016-08-03,2680.00 ,2580.00 
2016-08-04,2680.00 ,2620.00 
2016-08-05,2680.00 ,2640.00 
2016-08-06,2710.00 ,2640.00 
2016-08-07,2710.00 ,2640.00 
2016-08-08,2710.00 ,2660.00 
2016-08-09,2710.00 ,2660.00 
2016-08-10,2710.00 ,2640.00 
2016-08-11,2710.00 ,2640.00 
2016-08-12,2680.00 ,2640.00 
2016-08-13,2680.00 ,2620.00 
2016-08-14,2660.00 ,2590.00 
2016-08-15,2660.00 ,2590.00 
2016-08-16,2660.00 ,2590.00 
2016-08-17,2660.00 ,2590.00 
2016-08-18,2660.00 ,2570.00 
2016-08-19,2660.00 ,2570.00 
2016-08-20,2620.00 ,2570.00 
2016-08-21,2590.00 ,2570.00 
2016-08-22,2570.00 ,2570.00 
2016-08-23,2570.00 ,2570.00 
2016-08-24,2570.00 ,2570.00 
2016-08-25,2570.00 ,2590.00 
2016-08-26,2600.00 ,2640.00 
2016-08-27,2650.00 ,2640.00 
2016-08-28,2650.00 ,2640.00 
2016-08-29,2650.00 ,2640.00 
2016-08-30,2650.00 ,2640.00 
2016-08-31,2650.00 ,2640.00 
2016-09-01,2650.00 ,2640.00 
2016-09-02,2630.00 ,2640.00 
2016-09-03,2630.00 ,2640.00 
2016-09-04,2630.00 ,2640.00 
2016-09-05,2630.00 ,2640.00 
2016-09-06,2630.00 ,2640.00 
2016-09-07,2670.00 ,2625.00 
2016-09-08,2670.00 ,2625.00 
2016-09-09,2670.00 ,2625.00 
2016-09-10,2670.00 ,2655.00 
2016-09-11,2670.00 ,2655.00 
2016-09-12,2720.00 ,2685.00 
2016-09-13,2720.00 ,2685.00 
2016-09-14,2720.00 ,2685.00 
2016-09-15,2800.00 ,2685.00 
2016-09-16,2800.00 ,2685.00 
2016-09-17,2820.00 ,2685.00 
2016-09-18,2820.00 ,2685.00 
2016-09-19,2820.00 ,2685.00 
2016-09-20,2800.00 ,2685.00 
2016-09-21,2800.00 ,2685.00 
2016-09-22,2800.00 ,2685.00 
2016-09-23,2780.00 ,2685.00 
2016-09-24,2780.00 ,2685.00 
2016-09-25,2780.00 ,2685.00 
2016-09-26,2780.00 ,2735.00 
2016-09-27,2780.00 ,2775.00 
2016-09-28,2800.00 ,2775.00 
2016-09-29,2800.00 ,2775.00 
2016-09-30,2830.00 ,2775.00 
2016-10-01,2830.00 ,2775.00 
2016-10-02,2830.00 ,2775.00 
2016-10-03,2830.00 ,2795.00 
2016-10-04,2830.00 ,2795.00 
2016-10-05,2830.00 ,2795.00 
2016-10-06,2830.00 ,2795.00 
2016-10-07,2830.00 ,2795.00 
2016-10-08,2850.00 ,2795.00 
2016-10-09,2850.00 ,2805.00 
2016-10-10,2850.00 ,2805.00 
2016-10-11,2870.00 ,2805.00 
2016-10-12,2870.00 ,2805.00 
2016-10-13,2870.00 ,2805.00 
2016-10-14,2870.00 ,2805.00 
2016-10-15,2870.00 ,2805.00 
2016-10-16,2880.00 ,2855.00 
2016-10-17,2960.00 ,2885.00 
2016-10-18,2980.00 ,2935.00 
2016-10-19,2980.00 ,2935.00 
2016-10-20,2980.00 ,2905.00 
2016-10-21,2980.00 ,2905.00 
2016-10-22,2960.00 ,2905.00 
2016-10-23,2960.00 ,2885.00 
2016-10-24,2960.00 ,2855.00 
2016-10-25,2960.00 ,2855.00 
2016-10-26,2960.00 ,2905.00 
2016-10-27,2980.00 ,2925.00 
2016-10-28,3040.00 ,2925.00 
2016-10-29,3040.00 ,2925.00 
2016-10-30,3040.00 ,2925.00 
2016-10-31,3160.00 ,2965.00 
2016-11-01,3160.00 ,3015.00 
2016-11-02,3160.00 ,3015.00 
2016-11-03,3160.00 ,3015.00 
2016-11-04,3140.00 ,3015.00 
2016-11-05,3140.00 ,3015.00 
2016-11-06,3140.00 ,3015.00 
2016-11-07,3140.00 ,3065.00 
2016-11-08,3140.00 ,3065.00 
2016-11-09,3140.00 ,3065.00 
2016-11-10,3110.00 ,3065.00 
2016-11-11,3110.00 ,3065.00 
2016-11-12,3110.00 ,3065.00 
2016-11-13,3110.00 ,3065.00 
2016-11-14,3090.00 ,3085.00 
2016-11-15,3090.00 ,3085.00 
2016-11-16,3090.00 ,3085.00 
2016-11-17,3090.00 ,3035.00 
2016-11-18,3090.00 ,3015.00 
2016-11-19,3090.00 ,3015.00 
2016-11-20,3090.00 ,3015.00 
2016-11-21,3090.00 ,3015.00 
2016-11-22,3090.00 ,3015.00 
2016-11-23,3090.00 ,3015.00 
2016-11-24,3090.00 ,3015.00 
2016-11-25,3090.00 ,3015.00 
2016-11-26,3110.00 ,3095.00 
2016-11-27,3110.00 ,3185.00 
2016-11-28,3130.00 ,3195.00 
2016-11-29,3130.00 ,3195.00 
2016-11-30,3150.00 ,3195.00 
2016-12-01,3210.00 ,3195.00 
2016-12-02,3210.00 ,3295.00 
2016-12-03,3290.00 ,3305.00 
2016-12-04,3310.00 ,3305.00 
2016-12-05,3310.00 ,3385.00 
2016-12-06,3310.00 ,3385.00 
2016-12-07,3310.00 ,3385.00 
2016-12-08,3310.00 ,3385.00 
2016-12-09,3290.00 ,3345.00 
2016-12-10,3290.00 ,3345.00 
2016-12-11,3290.00 ,3345.00 
2016-12-12,3290.00 ,3305.00 
2016-12-13,3290.00 ,3265.00 
2016-12-14,3290.00 ,3265.00 
2016-12-15,3290.00 ,3265.00 
2016-12-16,3290.00 ,3265.00 
2016-12-17,3280.00 ,3055.00 
2016-12-18,3240.00 ,3005.00 
2016-12-19,3240.00 ,3005.00 
2016-12-20,3240.00 ,3095.00 
2016-12-21,3240.00 ,3095.00 
2016-12-22,3240.00 ,3055.00 
2016-12-23,3240.00 ,3055.00 
2016-12-24,3240.00 ,3055.00 
2016-12-25,3260.00 ,3075.00 
2016-12-26,3290.00 ,3115.00 
2016-12-27,3310.00 ,3280.00 
2016-12-28,3330.00 ,3280.00 
2016-12-29,3330.00 ,3280.00 
2016-12-30,3330.00 ,3240.00 
2016-12-31,3360.00 ,3240.00 
2017-01-01,3360.00 ,3240.00 
2017-01-02,3360.00 ,3240.00 
2017-01-03,3360.00 ,3240.00 
2017-01-04,3360.00 ,3240.00 
2017-01-05,3360.00 ,3240.00 
2017-01-06,3360.00 ,3260.00 
2017-01-07,3360.00 ,3260.00 
2017-01-08,3360.00 ,3260.00 
2017-01-09,3390.00 ,3260.00 
2017-01-10,3420.00 ,3290.00 
2017-01-11,3440.00 ,3290.00 
2017-01-12,3440.00 ,3390.00 
2017-01-13,3460.00 ,3390.00 
2017-01-14,3460.00 ,3420.00 
2017-01-15,3460.00 ,3420.00 
2017-01-16,3540.00 ,3450.00 
2017-01-17,3600.00 ,3490.00 
2017-01-18,3620.00 ,3550.00 
2017-01-19,3670.00 ,3550.00 
2017-01-20,3820.00 ,3700.00 
2017-01-21,3840.00 ,3800.00 
2017-01-22,4040.00 ,3900.00 
2017-01-23,4040.00 ,3850.00 
2017-01-24,3990.00 ,3560.00 
2017-01-25,3940.00 ,3635.00 
2017-01-26,3910.00 ,3635.00 
2017-01-27,3850.00 ,3635.00 
2017-01-28,3770.00 ,3585.00 
2017-01-29,3650.00 ,3385.00 
2017-01-30,3550.00 ,3385.00 
2017-01-31,3490.00 ,3385.00 
2017-02-01,3490.00 ,3385.00 
2017-02-02,3490.00 ,3385.00 
2017-02-03,3490.00 ,3435.00 
2017-02-04,3520.00 ,3435.00 
2017-02-05,3540.00 ,3495.00 
2017-02-06,3540.00 ,3495.00 
2017-02-07,3540.00 ,3495.00 
2017-02-08,3570.00 ,3495.00 
2017-02-09,3570.00 ,3495.00 
2017-02-10,3570.00 ,3545.00 
2017-02-11,3570.00 ,3545.00 
2017-02-12,3620.00 ,3545.00 
2017-02-13,3640.00 ,3670.00 
2017-02-14,3690.00 ,3670.00 
2017-02-15,3690.00 ,3670.00 
2017-02-16,3690.00 ,3670.00 
2017-02-17,3690.00 ,3670.00 
2017-02-18,3660.00 ,3650.00 
2017-02-19,3660.00 ,3650.00 
2017-02-20,3640.00 ,3600.00 
2017-02-21,3640.00 ,3580.00 
2017-02-22,3640.00 ,3530.00 
2017-02-23,3640.00 ,3530.00 
2017-02-24,3640.00 ,3530.00 
2017-02-25,3640.00 ,3530.00 
2017-02-26,3640.00 ,3530.00 
2017-02-27,3640.00 ,3530.00 
2017-02-28,3640.00 ,3530.00 
2017-03-01,3640.00 ,3530.00 
2017-03-02,3640.00 ,3530.00 
2017-03-03,3640.00 ,3530.00 
2017-03-04,3640.00 ,3530.00 
2017-03-05,3660.00 ,3550.00 
2017-03-06,3660.00 ,3590.00 
2017-03-07,3660.00 ,3590.00 
2017-03-08,3660.00 ,3620.00 
2017-03-09,3720.00 ,3640.00 
2017-03-10,3720.00 ,3640.00 
2017-03-11,3720.00 ,3640.00 
2017-03-12,3720.00 ,3640.00 
2017-03-13,3720.00 ,3640.00 
2017-03-14,3720.00 ,3610.00 
2017-03-15,3720.00 ,3610.00 
2017-03-16,3720.00 ,3610.00 
2017-03-17,3720.00 ,3670.00 
2017-03-18,3720.00 ,3670.00 
2017-03-19,3720.00 ,3620.00 
2017-03-20,3720.00 ,3620.00 
2017-03-21,3700.00 ,3590.00 
2017-03-22,3700.00 ,3590.00 
2017-03-23,3680.00 ,3590.00 
2017-03-24,3680.00 ,3590.00 
2017-03-25,3650.00 ,3590.00 
2017-03-26,3650.00 ,3590.00 
2017-03-27,3650.00 ,3590.00 
2017-03-28,3650.00 ,3590.00 
2017-03-29,3650.00 ,3725.00 
2017-03-30,3650.00 ,3675.00 
2017-03-31,3650.00 ,3645.00 
2017-04-01,3620.00 ,3565.00 
2017-04-02,3600.00 ,3515.00 
2017-04-03,3600.00 ,3535.00 
2017-04-04,3600.00 ,3535.00 
2017-04-05,3600.00 ,3535.00 
2017-04-06,3600.00 ,3535.00 
2017-04-07,3600.00 ,3535.00 
2017-04-08,3620.00 ,3535.00 
2017-04-09,3620.00 ,3535.00 
2017-04-10,3620.00 ,3525.00 
2017-04-11,3620.00 ,3525.00 
2017-04-12,3680.00 ,3525.00 
2017-04-13,3680.00 ,3525.00 
2017-04-14,3680.00 ,3525.00 
2017-04-15,3680.00 ,3525.00 
2017-04-16,3680.00 ,3555.00 
2017-04-17,3680.00 ,3555.00 
2017-04-18,3680.00 ,3555.00 
2017-04-19,3680.00 ,3555.00 
2017-04-20,3680.00 ,3535.00 
2017-04-21,3680.00 ,3535.00 
2017-04-22,3630.00 ,3535.00 
2017-04-23,3630.00 ,3535.00 
2017-04-24,3610.00 ,3575.00 
2017-04-25,3610.00 ,3575.00 
2017-04-26,3610.00 ,3575.00 
2017-04-27,3610.00 ,3575.00 
2017-04-28,3650.00 ,3575.00 
2017-04-29,3650.00 ,3575.00 
2017-04-30,3650.00 ,3575.00 
2017-05-01,3650.00 ,3575.00 
2017-05-02,3650.00 ,3595.00 
2017-05-03,3650.00 ,3595.00 
2017-05-04,3670.00 ,3595.00 
2017-05-05,3730.00 ,3595.00 
2017-05-06,3730.00 ,3595.00 
2017-05-07,3710.00 ,3595.00 
2017-05-08,3710.00 ,3595.00 
2017-05-09,3700.00 ,3595.00 
2017-05-10,3700.00 ,3595.00 
2017-05-11,3700.00 ,3595.00 
2017-05-12,3700.00 ,3595.00 
2017-05-13,3650.00 ,3555.00 
2017-05-14,3260.00 ,3100.00 
2017-05-15,3630.00 ,3505.00 
2017-05-16,3600.00 ,3505.00 
2017-05-17,3600.00 ,3505.00 
2017-05-18,3550.00 ,3555.00 
2017-05-19,3550.00 ,3505.00 
2017-05-20,3550.00 ,3475.00 
2017-05-21,3550.00 ,3445.00 
2017-05-22,3490.00 ,3315.00 
2017-05-23,3470.00 ,3315.00 
2017-05-24,3420.00 ,3315.00 
2017-05-25,3370.00 ,3315.00 
2017-05-26,3370.00 ,3315.00 
2017-05-27,3320.00 ,3315.00 
2017-05-28,3320.00 ,3215.00 
2017-05-29,3320.00 ,3165.00 
2017-05-30,3240.00 ,2930.00 
2017-05-31,3210.00 ,2800.00 
2017-06-01,3190.00 ,2800.00 
2017-06-02,3190.00 ,2750.00 
2017-06-03,3110.00 ,2750.00 
2017-06-04,3110.00 ,2875.00 
2017-06-05,3110.00 ,2925.00 
2017-06-06,3140.00 ,2975.00 
2017-06-07,3160.00 ,3025.00 
